adhel.fid--769d7d03_15f12ebc69c_2808|52|POINT (-59.1366666666667 -35.2108333333333)|BOS|||AD|LOBOS|" 35°12'39""S  59° 8'12""W"|29|M|3|SO|Lobos|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2809|650|POINT (-63.22654 -32.32006000000001)|VMR|SAOV||AD|VILLA MARIA/AEROPUERTO REGIONAL|" 32°19'12""S  63°13'36""W"|202|M|9|N|Villa María|PUBLICO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_280a|191|POINT (-59.834150000000015 -33.66857)|GOC|||AD|GOBERNADOR CASTRO/EL GIRASOL|" 33°40' 7""S  59°50' 3""W"|28|M|4|SE|Gobernador Castro|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_280b|564|POINT (-56.7213888888889 -36.5422222222222)|STR|SAZL|SST|AD|SANTA TERESITA|" 36°32'32""S  56°43'17""W"|3|M|2|O|Santa Teresita|PUBLICO|AERADIO|RACE|OK|SAEF||NTL||1|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_280c|288|POINT (-63.913851 -31.3392)|HMT|||HP|MONTE CRISTO/TRANSENER S.A.|" 31°20'21""S  63°54'50""W"|330|M|3|E|Monte Cristo|PRIVADO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_280d|9|POINT (-60.51661000000003 -34.81116)|AII|||AD|CHACABUCO/LAS DOS A|" 34°48'40""S  60°30'60""W"|60|M|20|SSO|Chacabuco|PRIVADO|NOCONTROL|RACE|OK|SAEF|AEROAPP|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_280e|131|POINT (-61.7841666666667 -36.5827777777778)|DRX|||AD|DAIREAUX|" 36°34'58""S  61°47' 3""W"|116|M|3.5|O|Daireaux|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_280f|62|POINT (-59.6302777777778 -38.3338888888889)|CAY|||AD|SAN CAYETANO|" 38°20' 2""S  59°37'49""W"|100|M|1.5|ONO|San Cayetano|PRIVADO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2810|256|POINT (-65.451084 -24.780762)|HGB|||HP|SALTA/CENTRO CÍVICO GRAND BOURG|" 24°46'51""S  65°27' 4""W"|1260|M|4|NE|Salta|PRIVADO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|SALTA|0
adhel.fid--769d7d03_15f12ebc69c_2811|604|POINT (-57.7672222222222 -37.4677777777778)|VDL|||AD|CORONEL VIDAL|" 37°28' 4""S  57°46' 2""W"|26|M|3.7|OSO|Coronel Vidal|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2812|375|POINT (-62.31680999999996 -32.64264000000002)|LEO|||AD|LEONES|" 32°38'34""S  62°19' 1""W"|114|M|3|NO|Leones|PRIVADO|NOCONTROL|RANO|CERRADO|SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_2813|239|POINT (-64.190266 -31.440805)|HCU|||HP|CÓRDOBA/CIUDAD UNIVERSITARIA|" 31°26'27""S  64°11'25""W"|440|M|0|Lindando|Medina Allende, Av. Ciudad de Valparaiso y vías FCGBM|PRIVADO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_2814|578|POINT (-64.3688888888889 -31.6502777777778)|TOT|||AD|ALTA GRACIA /EL TOTO|" 31°39' 1""S  64°22' 8""W"|540|M|5|E|Alta Gracia|PRIVADO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_2815|94|POINT (-60.04601999999999 -34.07849000000001)|CIF|||AD|ARRECIFES/AEROCLUB|" 34° 4'43""S  60° 2'46""W"|43|M|4.5|ESE|Arrecifes|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2816|704|POINT (-62.127920000000024 -33.78639000000001)|MAB|||AD|MAGGIOLO/SAMAVE|" 33°47'11""S  62° 7'41""W"|109|M|13|SE|Maggiolo|PRIVADO|NOCONTROL|RACE||SAEF|AEROAPP|NTL||0|0|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_2817|252|POINT (-65.495501 -24.770405)|HFC|||HP|SALTA/FINCA LAS COSTAS|" 24°46'13""S  65°29'44""W"|1311|M|8.5|ONO|Salta|PRIVADO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|SALTA|0
adhel.fid--769d7d03_15f12ebc69c_2818|25|POINT (-62.706349999999986 -35.997730000000004)|ATN|||AD|TRENQUE LAUQUEN/LA ARGENTINA|" 35°59'52""S  62°42'23""W"|95|M|2|SE|Trenque Lauquen|PRIVADO|NOCONTROL|RACE|OK|SAEF|AEROAPP|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2819|652|POINT (-60.5055555555556 -35.1516666666667)|BMO|||AD|BRAGADO/MALFATO|" 35° 9' 6""S  60°30'20""W"|57|M|4|SO|Bragado|PRIVADO|NOCONTROL|RACE|OK|SAEF|AEROAPP|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_281a|33|POINT (-71.1577777777778 -41.1511111111111)|BAR|SAZS|BRC|AD|SAN CARLOS DE BARILOCHE|" 41° 9' 4""S  71° 9'28""W"|846|M|13|E|San Carlos de Bariloche|PUBLICO|CONTROL|RACE|OK|SAEF||INTL|EANA|1|1|RÍO NEGRO|0
adhel.fid--769d7d03_15f12ebc69c_281b|24|POINT (-59.08266 -34.118289999999995)|ATE|||AD|ZÁRATE|" 34° 7' 6""S  59° 4'58""W"|26|M|6|SO|Zárate|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_281c|545|POINT (-62.944070000000025 -36.75659)|SLO|||AD|SALLIQUELÓ|" 36°45'24""S  62°56'39""W"|127|M|1.4|SE|Salliqueló|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_281d|474|POINT (-62.38194444444444 -37.60611111111111)|PIG|SAZE||AD|PIGÜÉ|" 37°36'22""S  62°22'55""W"|312|M|0|Lindando|Pigüé|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_281e|591|POINT (-58.37148208157397 -38.425525519402285)|UEN|||AD|QUEQUEN/MOROMAR|" 38°25'32""S  58°22'17""W"|15|M|31|ENE|Quequén|PRIVADO|NOCONTROL|RACE|CERRADO|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_281f|40|POINT (-62.3525 -38.6719444444444)|BHB|||AD|BAHÍA BLANCA/AEROCLUB|" 38°40'19""S  62°21' 9""W"|15|M|9|NO|Bahía Blanca|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2820|491|POINT (-57.8930555555556 -34.9691666666667)|PTA|SADL|LPG|AD|LA PLATA|" 34°58' 9""S  57°53'35""W"|22|M|5|SE|La Plata|PUBLICO|AERADIO|RACE|OK|SAEF|CIVIL|NTL|EANA|1|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2821|368|POINT (-59.568869999999976 -30.743680000000033)|LAZ|||AD|LA PAZ/AEROCLUB|" 30°44'37""S  59°34' 8""W"|61|M|6|E|La Paz|PRIVADO|NOCONTROL|RACE|DESPLAZADO|SAEF|CIVIL|NTL||0|0|ENTRE RÍOS|0
adhel.fid--769d7d03_15f12ebc69c_2822|34|POINT (-58.8816 -32.36160000000001)|BAS|||AD|BASAVILBASO|" 32°21'42""S  58°52'54""W"|60|M|1|NO|Basavilbaso|PUBLICO|NOCONTROL|RACE|SIN IDENTIFICACION VISUAL|SAEF|CIVIL|NTL||0|0|ENTRE RÍOS|0
adhel.fid--769d7d03_15f12ebc69c_2823|371|POINT (-63.313749999999985 -33.457609999999995)|LCT|||AD|LA CARLOTA|" 33°27'27""S  63°18'49""W"|154|M|4|S|La Carlota|PRIVADO|NOCONTROL|RANO|SIN IDENTIFICACION VISUAL|SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_2824|160|POINT (-58.59090999999998 -34.454540000000016)|FDO|SADF|FDO|AD|SAN FERNANDO|" 34°27'16""S  58°35'27""W"|3|M|2|SO|San Fernando|PUBLICO|CONTROL|RACE|OK|SAEF||INTL|EANA|1|1|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2825|691|POINT (-58.384984 -34.834672)|HEV|||HP|ALMIRANTE BROWN/DESTACAMENTO POLICIAL EL VAPOR|" 34°50' 5""S  58°23' 6""W"|28|M|0|Lindando|Destacamento Policial El Vapor|PUBLICO|NOCONTROL|RACE||SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2826|301|POINT (-57.921928 -34.924584)|HPM|||HP|LA PLATA/POLICLÍNICO SAN MARTÍN|" 34°55'29""S  57°55'19""W"|21|M|0|Lindando|Av. 1 y Calle 71|PUBLICO|NOCONTROL|RACE|SIN IDENTIFICACION VISUAL|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2827|573|POINT (-67.17226 -54.49961)|THN|||AD|TOLHUIN|" 54°29'59""S  67°10'20""W"|213|M|1.5|NE|Tolhuin|PRIVADO|NOCONTROL|RASU|OK|SAVF|CIVIL|NTL||0|0|TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR|0
adhel.fid--769d7d03_15f12ebc69c_2828|403|POINT (-68.70828 -41.24287999999998)|MAQ|SAVQ|MQD|AD|MAQUINCHAO|" 41°14'34""S  68°42'30""W"|880|M|0|NE|Maquinchao|PUBLICO|NOCONTROL|RASU|OK|SAVF||NTL||0|0|RÍO NEGRO|0
adhel.fid--769d7d03_15f12ebc69c_2829|367|POINT (-62.6938888888889 -36.0158333333333)|LAU|||AD|TRENQUE LAUQUEN|" 36° 0'57""S  62°41'38""W"|99|M|4|SE|Trenque Lauquen|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_282a|237|POINT (-59.170276 -34.307048)|HCS|||HP|CAPILLA DEL SEÑOR/LAS ARAUCARIAS|" 34°18'25""S  59°10'13""W"|25|M|6.5|O|Capilla del Señor|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_282b|316|POINT (-58.507365 -34.414724)|HSM|||HP|TIGRE/ISLA SANTA MÓNICA|" 34°24'53""S  58°30'27""W"|3|M|0|Lindando||PRIVADO|NOCONTROL|RACE|SIN IDENTIFICACION VISUAL|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_282c|282|POINT (-58.836706 -34.444449)|HME|||HP|PILAR/MEMORIAL|" 34°26'40""S  58°50'12""W"|19|M|0||Ruta Panamericana Km. 46|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_282d|550|POINT (-63.290640000000025 -22.12362000000001)|SMF|||AD|SAN MARTÍN/FINCA LA FRONTERA|" 22° 7'25""S  63°17'26""W"|49|M|49|NE|Aguaray|PRIVADO|NOCONTROL|RANO|OK|SACF||NTL||0|0|SALTA|0
adhel.fid--769d7d03_15f12ebc69c_282e|44|POINT (-58.6661111111111 -37.5594444444444)|BLE|||AD|BALCARCE/EA. LA ESTRELLA|" 37°33'34""S  58°39'58""W"|139|M|53|N|Balcarce|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_282f|690|POINT (-57.92948611111111 -34.900444444444446)|HBT|||HP|LA PLATA|" 34°54' 2""S  57°55'46""W"|6|M|3|NE|La Plata|PRIVADO|NOCONTROL|RACE||SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2830|381|POINT (-59.0791666666667 -34.5505555555556)|LJN|||AD|LUJÁN|" 34°33' 2""S  59° 4'45""W"|25|M|2|ENE|Luján|PRIVADO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2831|39|POINT (-59.46911000000001 -33.85864000000002)|BEX|||AD|BARADERO|" 33°51'31""S  59°28' 9""W"|26|M|9|NO|Pueblo Alsina|PRIVADO|NOCONTROL|RACE|OK|SAEF|ULM|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2832|289|POINT (-58.557711 -34.731886)|HMY|||HP|LA MATANZA/TERMINAL Y.P.F.|" 34°43'55""S  58°33'28""W"|10|M|0|Lindando|Ruta Prov. 21 y Av. Cristianía|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2833|183|POINT (-59.4247222222222 -34.4702777777778)|GIL|||AD|SAN ANDRÉS DE GILES|" 34°28'13""S  59°25'29""W"|51|M|3|SE|San Andrés de Giles|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2834|452|POINT (-60.2277777777778 -36.8888888888889)|OLA|SAZF|OVR|AD|OLAVARRÍA|" 36°53'20""S  60°13'40""W"|168|M|11|ENE|Olavarría|PUBLICO|AERADIO|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2835|651|POINT (-64.93596 -27.49662000000002)|TRH|SANR|RHD|AD|TERMAS DE RÍO HONDO|" 27°29'48""S  64°56' 9""W"|280.5|M|7.5|O|Termas de Río Hondo|PUBLICO|CONTROL|RANO|OK|SACF|CIVIL|NTL|DNCTA|1|1|SANTIAGO DEL ESTERO|0
adhel.fid--769d7d03_15f12ebc69c_2836|361|POINT (-68.4183333333333 -31.5713888888889)|JUA|SANU|UAQ|AD|SAN JUAN/DOMINGO FAUSTINO SARMIENTO|" 31°34'17""S  68°25' 6""W"|597|M|12|SE|San Juan|PUBLICO|CONTROL|RANO|OK|SAMF||NTL|EANA|1|1|SAN JUAN|0
adhel.fid--769d7d03_15f12ebc69c_2837|61|POINT (-65.7511111111111 -28.5930555555556)|CAT|SANC|CTC|AD|CATAMARCA|" 28°35'35""S  65°45' 4""W"|464|M|15|SSE|San Fernando del Valle de Catamarca|PUBLICO|CONTROL|RANO|OK|SACF|CIVIL|NTL|EANA|1|1|CATAMARCA|0
adhel.fid--769d7d03_15f12ebc69c_2838|138|POINT (-64.14083 -31.486790000000013)|EDO|SACD||AD|CORONEL OLMEDO|" 31°29'12""S  64° 8'27""W"|432|M|1.2|S|Coronel Olmedo|PUBLICO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_2839|618|POINT (-61.95515 -33.67976999999998)|VNO|||AD|VENADO TUERTO|" 33°40'47""S  61°57'19""W"|112|M|6|N|Venado Tuerto|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_283a|667|POINT (-62.01466000000002 -30.776969999999988)|CSJ|||AD|MORTEROS/CAMPO SAN JOSÉ|" 30°46'37""S  62° 0'53""W"|101|M|6|SO|Morteros|PRIVADO|NOCONTROL|RANO|OK|SACF|AEROAPP|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_283b|663|POINT (-60.1291666666667 -35.5366666666667)|ELC|||AD|VEINTICINCO DE MAYO/ESTANCIA LA CRIOLLA|" 35°32'12""S  60° 7'45""W"|48|M|12|SE|25 de Mayo|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_283c|139|POINT (-61.5444444444444 -32.6294444444444)|EGO|||AD|LAS PAREJAS/EL GAUCHO|" 32°37'46""S  61°32'40""W"|105|M|6|NNO|Las Parejas|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_283d|424|POINT (-60.9797222222222 -32.3588888888889)|MON|||AD|MONJE/FUMIGACIONES GONZALEZ|" 32°21'32""S  60°58'47""W"|30|M|3|O|Monje|PRIVADO|NOCONTROL|RACE|OK|SAEF|AEROAPP|NTL||0|0|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_283e|427|POINT (-57.6536111111111 -38.0152777777778)|MPP|||AD|MAR DEL PLATA/CLUB DE PLANEADORES|" 38° 0'55""S  57°39'13""W"|45|M|9.5|O|Mar del Plata|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_283f|98|POINT (-64.7497222222222 -23.7816666666667)|CLI|||AD|CALILEGUA|" 23°46'54""S  64°44'59""W"|442|M|1.7|E|Calilegua|PRIVADO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|JUJUY|0
adhel.fid--769d7d03_15f12ebc69c_2840|698|POINT (-64.41594999999998 -33.934000000000026)|VMC|||AD|VICUÑA MACKENNA/COMEQUECHEN|" 33°56' 2""S  64°24'57""W"|243|M|3|SO|Vicuña Mackenna|PRIVADO|NOCONTROL|RACE||SAEF|AEROAPP|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_2841|146|POINT (-58.7897222222222 -34.56)|ENO|SADJ||AD|MARIANO MORENO|" 34°33'36""S  58°47'23""W"|32|M|7|S|José C. Paz|PUBLICO|CONTROL|RACE|OK|SAEF||NTL|DNCTA|0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2842|385|POINT (-59.34997999999999 -38.008449999999996)|LMD|||AD|JUAN N. FERNÁNDEZ/LA MADRUGADA|" 38° 0'30""S  59°20'60""W"|137|M|7|O|Juan N. Fernández|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2843|101|POINT (-58.7263888888889 -35.1116666666667)|CNA|||AD|CAÑUELAS|" 35° 6'42""S  58°43'35""W"|30|M|5|SE|Cañuelas|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2844|50|POINT (-71.53215 -41.94322999999999)|BOL|SAVB|EHL|AD|EL BOLSÓN|" 41°56'36""S  71°31'56""W"|348|M|0|Lindando|El Bolsón|PUBLICO|AERADIO|RASU|DESPLAZADO|SAVF|CIVIL|NTL||0|0|RÍO NEGRO|0
adhel.fid--769d7d03_15f12ebc69c_2845|664|POINT (-58.0880555555556 -29.2222222222222)|RCE|||AD|MERCEDES|" 29°13'20""S  58° 5'17""W"|106|M|4|S|Mercedes|PUBLICO|NOCONTROL|RANE|OK|SARR|CIVIL|NTL||0|0|CORRIENTES|0
adhel.fid--769d7d03_15f12ebc69c_2846|493|POINT (-70.97879 -46.538439999999994)|PTM|SAWP|PMQ|AD|PERITO MORENO|" 46°32'18""S  70°58'44""W"|430|M|8|NO|Perito Moreno|PUBLICO|AERADIO|RASU|OK|SAVF||NTL||0|0|SANTA CRUZ|0
adhel.fid--769d7d03_15f12ebc69c_2847|357|POINT (-62.87927000000001 -36.442959999999985)|JMB|||AD|TRES LOMAS|" 36°26'35""S  62°52'45""W"|116|M|2|NO|Tres Lomas|PRIVADO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2848|187|POINT (-58.56483 -32.941399999999994)|GLP|||AD|GUALEGUAYCHÚ/EA. LA PROVIDENCIA|" 32°56'29""S  58°33'53""W"|20|M|8|N|Gualeguaychú|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|ENTRE RÍOS|0
adhel.fid--769d7d03_15f12ebc69c_2849|587|POINT (-69.3019444444444 -37.365)|TXO|||AD|EL TRAPIAL/CHEVRON TEXACO|" 37°21'54""S  69°18' 7""W"|883|M|20|O|Rincón de los Sauces|PRIVADO|NOCONTROL|RACE|OK|SAMF|CIVIL|NTL||0|0|NEUQUÉN|0
adhel.fid--769d7d03_15f12ebc69c_284a|369|POINT (-58.78719999999998 -38.18950999999998)|LBI|||AD|LOBERIA|" 38°11'22""S  58°47'14""W"|81|M|2.5|S|Lobería|PRIVADO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_284b|374|POINT (-58.7988888888889 -34.2986111111111)|LEN|||AD|BELÉN DE ESCOBAR|" 34°17'55""S  58°47'56""W"|4|M|0|S|Belén de Escobar|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_284c|459|POINT (-58.6125 -34.61)|PAL|SADP|EPA|AD|EL PALOMAR|" 34°36'36""S  58°36'45""W"|18|M|1.5|Lindando|El Palomar|PUBLICO|CONTROL|RACE|OK|SAEF|JOINT|NTL|DNCTA|0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_284d|425|POINT (-58.6436111111111 -34.6791666666667)|MOR|SADM||AD|MORÓN|" 34°40'45""S  58°38'37""W"|29|M|3|SO|Morón|PUBLICO|CONTROL|RACE|OK|SAEF||NTL|EANA|0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_284e|106|POINT (-58.67199999999999 -34.534330000000004)|CPO|SADO||AD|CAMPO DE MAYO|" 34°32' 4""S  58°40'19""W"|24|M|3.5|ENE|Estación San Miguel|PRIVADO|NOCONTROL|RACE|OK|SAEF|MIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_284f|563|POINT (-68.5094444444444 -33.0622222222222)|STI|SAMI||AD|SAN MARTÍN|" 33° 3'44""S  68°30'34""W"|696|M|3|NE|San Martín|PUBLICO|NOCONTROL|RANO|OK|SAMF||NTL||0|0|MENDOZA|0
adhel.fid--769d7d03_15f12ebc69c_2850|659|POINT (-62.5311111111111 -32.7366666666667)|SMS|||AD|SAN MARCOS/CHIALVA S.H.|" 32°44'12""S  62°31'52""W"|115|M|19|SE|Bell Ville|PRIVADO|NOCONTROL|RANO|OK|SACF|AEROAPP|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_2851|537|POINT (-59.0561111111111 -27.45)|SIS|SARE|RES|AD|RESISTENCIA|" 27°26'60""S  59° 3'22""W"|53|M|5|SO|Resistencia|PUBLICO|CONTROL|RANE|OK|SARR||INTL|EANA|1|1|CHACO|0
adhel.fid--769d7d03_15f12ebc69c_2852|156|POINT (-58.5358333333333 -34.8222222222222)|EZE|SAEZ|EZE|AD|EZEIZA/MINISTRO PISTARINI|" 34°49'20""S  58°32' 9""W"|20.5|M|22|SSO|Capital Federal|PUBLICO|CONTROL|RACE|OK|SAEF|CIVIL|INTL|EANA|1|1|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2853|35|POINT (-62.1533333333333 -38.7275)|BCA|SAZB|BHI|AD|BAHÍA BLANCA/COMANDANTE ESPORA|" 38°43'39""S  62° 9'12""W"|75|M|10|E|Bahía Blanca|PUBLICO|CONTROL|RACE|OK|SAEF|JOINT|NTL|EANA|1|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2854|15|POINT (-62.01656999999998 -35.10043)|AMA|||AD|ROBERTS/LA AMALIA|" 35° 6' 2""S  62° 0'60""W"|100|M|6.5|NO|Roberts|PRIVADO|NOCONTROL|RACE|SIN IDENTIFICACION VISUAL|SAEF|AEROAPP|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2855|684|POINT (-64.173382 -31.420398)|HBI|||HP|CÓRDOBA/HELIPUERTO CENTRO CÍVICO BICENTENARIO|" 31°25'13""S  64°10'24""W"|392|M|12|SSE|Aeropuerto|PRIVADO|NOCONTROL|RANO||SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_2856|515|POINT (-59.68 -29.2102777777778)|RTA|SATR|RCQ|AD|RECONQUISTA|" 29°12'37""S  59°40'48""W"|49|M|7|S|Reconquista|PUBLICO|CONTROL|RANE|OK|SARR||NTL|DNCTA|1|1|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_2857|520|POINT (-65.4869444444444 -24.8597222222222)|SAL|SASA|SLA|AD|SALTA/GENERAL D. MARTÍN MIGUEL DE GÜEMES|" 24°51'35""S  65°29'13""W"|1246|M|6|SO|Salta|PUBLICO|CONTROL|RANO|OK|SACF||INTL|EANA|1|1|SALTA|0
adhel.fid--769d7d03_15f12ebc69c_2858|332|POINT (-57.6427777777778 -36.7758333333333)|HZA|||AD|MAIPÚ/ESTABLECIMIENTO EL ARAZA|" 36°46'33""S  57°38'34""W"|93|M|8.5|SE|Estación Santo Domingo|PRIVADO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2859|697|POINT (-63.766519999999986 -36.552969999999995)|URL|||AD|URIBURU/ESTANCIA LOS ROBLES|" 36°33'11""S  63°45'59""W"|137|M|10|ESE|Uriburu|PRIVADO|NOCONTROL|RACE||SAEF|CIVIL|NTL||0|0|LA PAMPA|0
adhel.fid--769d7d03_15f12ebc69c_285a|3|POINT (-65.90409999999999 -47.73511000000001)|ADO|SAWD|PUD|AD|PUERTO DESEADO|" 47°44' 6""S  65°54'15""W"|82|M|2|N|Puerto Deseado|PUBLICO|AERADIO|RASU|OK|SAVF|CIVIL|NTL||0|0|SANTA CRUZ|0
adhel.fid--769d7d03_15f12ebc69c_285b|238|POINT (-58.999307 -34.174379)|HCT|||HP|CAMPANA/TRANSENER S.A.|" 34°10'28""S  58°59'58""W"|10|M|3|O|Campana|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_285c|404|POINT (-58.5005555555556 -34.7283333333333)|MAT|SADZ||AD|MATANZA|" 34°43'42""S  58°30' 2""W"|3|M|3|NNE|La Matanza|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
